,price,numBathrooms,Status,house_size_SF,n_beds,BHK_RK,building_type
2736,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
2737,401012,4,Unfurnished,6521,5,BHK,IndependentFloor
2738,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2739,301102,3,Unfurnished,2741,3,BHK,IndependentFloor
2740,301011,3,Unfurnished,2741,3,BHK,IndependentFloor
2741,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2742,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2743,381812,4,Unfurnished,4562,5,BHK,IndependentFloor
2744,401022,4,Unfurnished,5896,4,BHK,Villa
2745,401015,4,Unfurnished,5891,4,BHK,Villa
2746,549195,4,Unfurnished,6952,5,BHK,IndependentHouse
2747,640105,4,Unfurnished,5896,4,BHK,IndependentHouse
2748,649119,4,Unfurnished,6521,5,BHK,Villa
2749,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2750,300112,3,Unfurnished,2741,3,BHK,IndependentFloor
2751,301022,3,Unfurnished,2741,3,BHK,IndependentFloor
2752,75000,3,Semi-Furnished,2700,4,BHK,IndependentFloor
2753,44000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
2754,30000,2,Unfurnished,1000,2,BHK,IndependentFloor
2755,540101,4,Unfurnished,6521,5,BHK,IndependentFloor
2756,401011,4,Unfurnished,5896,4,BHK,IndependentFloor
2757,381010,4,Unfurnished,6521,4,BHK,IndependentFloor
2758,301011,4,Unfurnished,5896,4,BHK,IndependentFloor
2759,301010,3,Unfurnished,2856,3,BHK,IndependentFloor
2760,301012,3,Unfurnished,2562,3,BHK,IndependentFloor
2761,301015,3,Unfurnished,2253,3,BHK,IndependentFloor
2762,235592,3,Unfurnished,2856,3,BHK,IndependentFloor
2763,504015,4,Unfurnished,5896,4,BHK,IndependentHouse
2764,401002,4,Unfurnished,5896,4,BHK,Villa
2765,504015,4,Unfurnished,6521,5,BHK,Villa
2766,401014,4,Unfurnished,6251,4,BHK,Villa
2767,625161,4,Unfurnished,6521,5,BHK,IndependentHouse
2768,401015,4,Unfurnished,6251,4,BHK,Villa
2769,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2770,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
2771,235511,3,Unfurnished,2741,3,BHK,IndependentFloor
2772,230851,3,Unfurnished,2741,3,BHK,IndependentFloor
2773,310102,4,Unfurnished,6251,4,BHK,IndependentFloor
2774,401010,4,Unfurnished,5569,4,BHK,Villa
2775,301012,4,Unfurnished,6251,4,BHK,IndependentFloor
2776,310202,4,Unfurnished,6521,4,BHK,IndependentFloor
2777,319229,4,Unfurnished,5562,4,BHK,IndependentFloor
2778,110000,3,Furnished,1800,3,BHK,IndependentFloor
2779,60000,3,Furnished,2000,4,BHK,IndependentFloor
2780,60000,3,Semi-Furnished,1200,3,BHK,IndependentFloor
2781,18000,1,Furnished,300,1,BHK,IndependentFloor
2782,21000,1,Furnished,250,1,BHK,IndependentFloor
2783,540101,4,Unfurnished,5569,4,BHK,IndependentFloor
2784,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
2785,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
2786,311929,3,Unfurnished,2856,3,BHK,IndependentFloor
2787,401012,3,Unfurnished,2856,3,BHK,IndependentFloor
2788,549129,4,Unfurnished,6521,5,BHK,IndependentFloor
2789,401010,4,Unfurnished,6521,5,BHK,IndependentFloor
2790,401102,4,Unfurnished,5896,4,BHK,IndependentFloor
2791,301022,4,Unfurnished,6521,5,BHK,IndependentFloor
2792,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
2793,401012,4,Unfurnished,5896,4,BHK,IndependentFloor
2794,301202,4,Unfurnished,5896,4,BHK,IndependentFloor
2795,301012,3,Unfurnished,2886,3,BHK,IndependentFloor
2796,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2797,1210101,4,Unfurnished,6521,5,BHK,Villa
2798,1241818,4,Unfurnished,6521,5,BHK,Villa
2799,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
2800,308212,4,Unfurnished,5852,4,BHK,IndependentFloor
2801,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2802,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2803,235592,3,Unfurnished,2856,3,BHK,IndependentFloor
2804,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2805,1211002,4,Unfurnished,5896,4,BHK,Villa
2806,235592,3,Unfurnished,2856,3,BHK,IndependentFloor
2807,1220101,4,Unfurnished,5896,4,BHK,Villa
2808,410101,4,Unfurnished,5852,4,BHK,IndependentFloor
2809,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2810,301012,3,Unfurnished,3011,3,BHK,IndependentFloor
2811,301012,3,Unfurnished,2741,3,BHK,IndependentFloor
2812,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2813,235592,3,Unfurnished,2741,3,BHK,IndependentFloor
2814,404015,4,Unfurnished,5896,4,BHK,IndependentFloor
2815,235592,4,Unfurnished,5896,4,BHK,IndependentFloor
2816,504012,4,Unfurnished,6521,5,BHK,IndependentFloor
2817,401015,4,Unfurnished,6521,5,BHK,IndependentFloor
2818,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
2819,312295,3,Unfurnished,2856,3,BHK,IndependentFloor
2820,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2821,401010,3,Unfurnished,3011,3,BHK,IndependentFloor
2822,1201102,4,Unfurnished,5896,4,BHK,IndependentFloor
2823,549195,4,Unfurnished,5896,5,BHK,Villa
2824,549181,4,Unfurnished,6521,5,BHK,IndependentFloor
2825,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2826,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
2827,235592,3,Unfurnished,2856,3,BHK,IndependentFloor
2828,640105,4,Unfurnished,5896,5,BHK,Villa
2829,549191,4,Unfurnished,6521,5,BHK,Villa
2830,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
2831,411222,4,Unfurnished,5896,4,BHK,IndependentFloor
2832,401102,4,Unfurnished,5896,4,BHK,IndependentFloor
2833,301022,4,Unfurnished,6521,5,BHK,IndependentFloor
2834,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
2835,401012,4,Unfurnished,5896,4,BHK,IndependentFloor
2836,301202,4,Unfurnished,5896,4,BHK,IndependentFloor
2837,301012,3,Unfurnished,2886,3,BHK,IndependentFloor
2838,301102,3,Unfurnished,2856,3,BHK,IndependentFloor
2839,401012,4,Unfurnished,5896,4,BHK,IndependentFloor
2840,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
2841,540101,4,Unfurnished,5569,4,BHK,IndependentFloor
2842,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
2843,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
2844,311929,3,Unfurnished,2856,3,BHK,IndependentFloor
2845,401012,3,Unfurnished,2856,3,BHK,IndependentFloor
2846,549129,4,Unfurnished,6521,5,BHK,IndependentFloor
2847,401010,4,Unfurnished,6521,5,BHK,IndependentFloor
2848,541916,4,Unfurnished,6521,5,BHK,IndependentHouse
2849,548185,4,Unfurnished,5896,4,BHK,Villa
2850,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
2851,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
2852,840401,4,Unfurnished,5896,5,BHK,Apartment
2853,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
2854,301010,4,Unfurnished,5896,4,BHK,IndependentFloor
2855,321919,4,Unfurnished,6521,5,BHK,IndependentFloor
2856,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2857,301022,3,Unfurnished,2771,3,BHK,IndependentFloor
2858,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2859,301102,3,Unfurnished,3010,3,BHK,IndependentFloor
2860,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2861,401015,4,Unfurnished,5896,4,BHK,IndependentFloor
2862,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
2863,301022,4,Unfurnished,4851,4,BHK,IndependentFloor
2864,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2865,274181,3,Unfurnished,2856,3,BHK,IndependentFloor
2866,401012,4,Unfurnished,5896,4,BHK,IndependentFloor
2867,329292,4,Unfurnished,5896,4,BHK,IndependentFloor
2868,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
2869,640101,4,Unfurnished,6521,5,BHK,IndependentHouse
2870,546191,4,Unfurnished,5896,4,BHK,Villa
2871,401010,4,Unfurnished,6952,5,BHK,IndependentFloor
2872,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
2873,301202,4,Unfurnished,5896,5,BHK,IndependentFloor
2874,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2875,301012,3,Unfurnished,2741,3,BHK,IndependentFloor
2876,235592,3,Unfurnished,2856,3,BHK,IndependentFloor
2877,640105,4,Unfurnished,5896,5,BHK,Villa
2878,549191,4,Unfurnished,6521,5,BHK,Villa
2879,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
2880,401012,4,Unfurnished,5896,4,BHK,IndependentFloor
2881,321192,4,Unfurnished,5896,4,BHK,IndependentFloor
2882,401010,4,Unfurnished,6521,5,BHK,IndependentFloor
2883,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
2884,301022,3,Unfurnished,3001,3,BHK,IndependentFloor
2885,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2886,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2887,401012,4,Unfurnished,6521,5,BHK,Villa
2888,605041,4,Unfurnished,6521,5,BHK,IndependentHouse
2889,301022,4,Unfurnished,5896,5,BHK,Villa
2890,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
2891,640101,4,Unfurnished,6521,5,BHK,IndependentHouse
2892,546191,4,Unfurnished,5896,4,BHK,Villa
2893,401010,4,Unfurnished,6952,5,BHK,IndependentFloor
2894,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
2895,381012,4,Unfurnished,5896,4,BHK,IndependentFloor
2896,381812,4,Unfurnished,5896,4,BHK,IndependentFloor
2897,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2898,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2899,254612,3,Unfurnished,2856,3,BHK,IndependentFloor
2900,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2901,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2902,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2903,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
2904,310120,4,Unfurnished,5896,4,BHK,IndependentFloor
2905,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
2906,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2907,301022,3,Unfurnished,2771,3,BHK,IndependentFloor
2908,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2909,301102,3,Unfurnished,3010,3,BHK,IndependentFloor
2910,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2911,401015,4,Unfurnished,5896,4,BHK,IndependentFloor
2912,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
2913,301022,4,Unfurnished,4851,4,BHK,IndependentFloor
2914,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2915,274181,3,Unfurnished,2856,3,BHK,IndependentFloor
2916,401012,4,Unfurnished,6952,5,BHK,IndependentFloor
2917,401012,4,Unfurnished,6521,5,BHK,IndependentFloor
2918,301022,4,Unfurnished,5896,5,BHK,IndependentFloor
2919,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
2920,301022,3,Unfurnished,3001,3,BHK,IndependentFloor
2921,301202,3,Unfurnished,2856,3,BHK,IndependentFloor
2922,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2923,401012,4,Unfurnished,5896,4,BHK,IndependentFloor
2924,321192,4,Unfurnished,5896,4,BHK,IndependentFloor
2925,401010,4,Unfurnished,6521,5,BHK,IndependentFloor
2926,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
2927,301022,3,Unfurnished,3001,3,BHK,IndependentFloor
2928,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2929,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2930,401012,4,Unfurnished,6521,5,BHK,Villa
2931,605041,4,Unfurnished,6521,5,BHK,IndependentHouse
2932,301022,4,Unfurnished,5896,5,BHK,Villa
2933,25000,2,Semi-Furnished,1050,2,BHK,Apartment
2934,13000,1,Furnished,450,1,BHK,Apartment
2935,50000,3,Furnished,1100,3,BHK,Apartment
2936,35000,2,Semi-Furnished,1350,3,BHK,Apartment
2937,43000,3,Semi-Furnished,1350,3,BHK,IndependentFloor
2938,18000,1,Semi-Furnished,800,2,BHK,Apartment
2939,45000,3,Semi-Furnished,1400,3,BHK,IndependentFloor
2940,28000,2,Semi-Furnished,800,2,BHK,Apartment
2941,32000,2,Semi-Furnished,1350,3,BHK,Apartment
2942,28000,2,Semi-Furnished,800,2,BHK,IndependentFloor
2943,17000,1,Semi-Furnished,650,2,BHK,Apartment
2944,20000,2,Semi-Furnished,1000,2,BHK,Apartment
2945,32000,2,Semi-Furnished,1300,2,BHK,IndependentFloor
2946,16000,1,Semi-Furnished,650,2,BHK,Apartment
2947,25000,3,Semi-Furnished,950,2,BHK,Apartment
2948,8500,1,Semi-Furnished,430,1,BHK,Apartment
2949,250000,4,Semi-Furnished,4500,4,BHK,IndependentFloor
2950,16000,1,Semi-Furnished,650,2,BHK,Apartment
2951,45000,3,Semi-Furnished,1500,3,BHK,IndependentFloor
2952,22000,1,Furnished,500,1,RK,StudioApartment
2953,75000,3,Semi-Furnished,2000,3,BHK,IndependentFloor
2954,45000,1,Furnished,800,1,BHK,IndependentFloor
2955,35000,2,Furnished,1000,2,BHK,IndependentFloor
2956,12000,1,Furnished,450,1,RK,StudioApartment
2957,45000,3,Unfurnished,1600,4,BHK,IndependentFloor
2958,17000,1,Semi-Furnished,700,1,BHK,IndependentFloor
2959,17000,1,Semi-Furnished,700,1,BHK,IndependentFloor
2960,17000,1,Semi-Furnished,700,1,BHK,IndependentFloor
2961,18000,2,Unfurnished,1000,2,BHK,IndependentFloor
2962,53000,3,Unfurnished,1900,3,BHK,IndependentFloor
2963,53000,3,Unfurnished,1800,3,BHK,IndependentFloor
2964,301012,3,Unfurnished,2745,3,BHK,IndependentFloor
2965,401015,3,Unfurnished,3011,3,BHK,IndependentFloor
2966,362125,3,Unfurnished,2856,3,BHK,IndependentFloor
2967,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2968,45000,3,Semi-Furnished,1800,3,BHK,IndependentFloor
2969,37000,2,Semi-Furnished,1000,2,BHK,Apartment
2970,18000,2,Semi-Furnished,600,2,BHK,Apartment
2971,301012,3,Unfurnished,2741,3,BHK,IndependentFloor
2972,301012,3,Unfurnished,2741,3,BHK,IndependentFloor
2973,235592,3,Unfurnished,2741,3,BHK,IndependentFloor
2974,235222,3,Unfurnished,2741,3,BHK,IndependentFloor
2975,308512,4,Unfurnished,6251,4,BHK,IndependentFloor
2976,385214,4,Unfurnished,4521,4,BHK,IndependentFloor
2977,305212,4,Unfurnished,4562,4,BHK,IndependentFloor
2978,308211,4,Unfurnished,5564,4,BHK,IndependentFloor
2979,30000,2,Semi-Furnished,1350,3,BHK,Apartment
2980,50000,2,Furnished,1000,3,BHK,IndependentFloor
2981,401101,4,Unfurnished,6952,5,BHK,IndependentHouse
2982,329129,4,Unfurnished,5896,4,BHK,IndependentHouse
2983,546191,4,Unfurnished,6521,5,BHK,IndependentHouse
2984,640101,4,Unfurnished,6952,5,BHK,IndependentHouse
2985,401012,4,Unfurnished,5896,5,BHK,IndependentHouse
2986,301012,4,Unfurnished,5896,4,BHK,Villa
2987,401010,4,Unfurnished,5896,4,BHK,Villa
2988,321616,4,Unfurnished,6521,5,BHK,Villa
2989,381020,4,Unfurnished,5891,4,BHK,Villa
2990,401012,4,Unfurnished,5561,4,BHK,IndependentHouse
2991,401015,4,Unfurnished,5896,4,BHK,IndependentHouse
2992,301022,4,Unfurnished,5896,4,BHK,Apartment
2993,301012,4,Unfurnished,5896,4,BHK,Villa
2994,401012,4,Unfurnished,6521,5,BHK,IndependentHouse
2995,301012,4,Unfurnished,6521,5,BHK,IndependentHouse
2996,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
2997,301011,3,Unfurnished,2856,3,BHK,IndependentFloor
2998,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
2999,301011,4,Unfurnished,6521,4,BHK,IndependentFloor
3000,362625,4,Unfurnished,5896,4,BHK,IndependentFloor
3001,312929,4,Unfurnished,5852,4,BHK,IndependentFloor
3002,301015,3,Unfurnished,2856,3,BHK,IndependentFloor
3003,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3004,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3005,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3006,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
3007,301011,4,Unfurnished,6521,4,BHK,IndependentFloor
3008,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
3009,301011,4,Unfurnished,6521,4,BHK,IndependentFloor
3010,410101,4,Unfurnished,5896,4,BHK,IndependentHouse
3011,326162,4,Unfurnished,5896,4,BHK,Villa
3012,546194,4,Unfurnished,6521,5,BHK,Villa
3013,862112,4,Unfurnished,6521,5,BHK,Villa
3014,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3015,301022,3,Unfurnished,1856,3,BHK,IndependentFloor
3016,301012,4,Unfurnished,5896,4,BHK,Villa
3017,301012,4,Unfurnished,5896,4,BHK,Villa
3018,401012,4,Unfurnished,5896,4,BHK,Villa
3019,504101,4,Unfurnished,6521,5,BHK,IndependentHouse
3020,704105,4,Unfurnished,6521,5,BHK,Villa
3021,401012,4,Unfurnished,5896,4,BHK,Villa
3022,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3023,301022,3,Unfurnished,1856,3,BHK,IndependentFloor
3024,235525,3,Unfurnished,2856,3,BHK,IndependentFloor
3025,381022,4,Unfurnished,5562,4,BHK,IndependentFloor
3026,301011,4,Unfurnished,5896,4,BHK,IndependentFloor
3027,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3028,320110,4,Unfurnished,5896,4,BHK,IndependentFloor
3029,401012,4,Unfurnished,5896,4,BHK,IndependentFloor
3030,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
3031,301011,4,Unfurnished,5896,4,BHK,IndependentFloor
3032,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3033,301012,3,Unfurnished,2741,3,BHK,IndependentFloor
3034,310102,4,Unfurnished,5896,4,BHK,IndependentFloor
3035,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3036,310102,4,Unfurnished,5896,4,BHK,IndependentFloor
3037,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3038,235562,4,Unfurnished,5896,4,BHK,IndependentFloor
3039,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3040,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3041,301012,3,Unfurnished,2854,3,BHK,IndependentFloor
3042,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3043,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
3044,401012,4,Unfurnished,5896,4,BHK,IndependentFloor
3045,235562,3,Unfurnished,2856,3,BHK,IndependentFloor
3046,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3047,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
3048,301012,3,Unfurnished,2852,3,BHK,IndependentFloor
3049,401105,4,Unfurnished,6521,5,BHK,Villa
3050,544122,4,Unfurnished,6521,5,BHK,IndependentHouse
3051,504101,4,Unfurnished,6521,5,BHK,IndependentHouse
3052,401015,4,Unfurnished,6521,5,BHK,IndependentHouse
3053,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3054,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3055,301012,4,Unfurnished,5896,5,BHK,IndependentFloor
3056,301012,4,Unfurnished,6251,4,BHK,IndependentFloor
3057,401010,4,Unfurnished,5896,4,BHK,IndependentFloor
3058,504012,4,Unfurnished,6521,5,BHK,IndependentFloor
3059,235592,3,Unfurnished,2856,3,BHK,IndependentFloor
3060,362266,3,Unfurnished,2856,3,BHK,IndependentFloor
3061,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3062,301011,3,Unfurnished,2856,3,BHK,IndependentFloor
3063,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
3064,301011,4,Unfurnished,6521,4,BHK,IndependentFloor
3065,362625,4,Unfurnished,5896,4,BHK,IndependentFloor
3066,312929,4,Unfurnished,5852,4,BHK,IndependentFloor
3067,301015,3,Unfurnished,2856,3,BHK,IndependentFloor
3068,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3069,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3070,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3071,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
3072,301011,4,Unfurnished,6521,4,BHK,IndependentFloor
3073,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
3074,301011,4,Unfurnished,6521,4,BHK,IndependentFloor
3075,410101,4,Unfurnished,5896,4,BHK,IndependentHouse
3076,862112,4,Unfurnished,6521,5,BHK,Villa
3077,1012005,4,Unfurnished,5896,4,BHK,Villa
3078,1022010,4,Unfurnished,5896,4,BHK,Villa
3079,1210102,4,Unfurnished,6521,5,BHK,Villa
3080,1411812,4,Unfurnished,5896,4,BHK,IndependentHouse
3081,301011,3,Unfurnished,2856,3,BHK,IndependentFloor
3082,301011,3,Unfurnished,2856,3,BHK,IndependentFloor
3083,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
3084,401012,4,Unfurnished,5896,4,BHK,IndependentFloor
3085,504105,4,Unfurnished,5896,4,BHK,IndependentFloor
3086,401102,4,Unfurnished,6521,5,BHK,IndependentFloor
3087,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3088,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3089,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3090,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3091,301012,4,Unfurnished,6521,4,BHK,IndependentFloor
3092,301102,4,Unfurnished,5896,4,BHK,IndependentFloor
3093,401012,4,Unfurnished,6521,5,BHK,IndependentFloor
3094,301012,3,Unfurnished,2741,3,BHK,IndependentFloor
3095,301011,4,Unfurnished,6521,5,BHK,IndependentFloor
3096,301012,3,Unfurnished,2741,3,BHK,IndependentFloor
3097,301011,4,Unfurnished,6521,5,BHK,IndependentFloor
3098,301022,3,Unfurnished,2856,3,BHK,IndependentFloor
3099,301012,4,Unfurnished,6521,5,BHK,IndependentFloor
3100,301012,3,Unfurnished,2856,3,BHK,IndependentFloor
3101,401015,4,Unfurnished,6952,5,BHK,IndependentFloor
3102,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
3103,362621,3,Unfurnished,2741,3,BHK,IndependentFloor
3104,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
3105,301011,3,Unfurnished,2856,3,BHK,IndependentFloor
3106,301011,3,Unfurnished,3011,3,BHK,IndependentFloor
3107,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
3108,301022,4,Unfurnished,5896,4,BHK,IndependentFloor
3109,401102,4,Unfurnished,5896,4,BHK,IndependentFloor
3110,410202,4,Unfurnished,5896,4,BHK,IndependentFloor
3111,301012,4,Unfurnished,5896,4,BHK,IndependentFloor
3112,401015,4,Unfurnished,6521,4,BHK,IndependentFloor
3113,401100,4,Unfurnished,5896,4,BHK,IndependentFloor
3114,401101,4,Unfurnished,6952,4,BHK,IndependentFloor
3115,504015,4,Unfurnished,5896,4,BHK,Villa
3116,401010,4,Unfurnished,5896,4,BHK,Villa
3117,1418182,4,Unfurnished,5896,4,BHK,Villa
3118,1211112,4,Unfurnished,6521,5,BHK,IndependentHouse
3119,1102011,4,Unfurnished,5896,5,BHK,Villa
3120,1201010,4,Unfurnished,6521,5,BHK,Villa
3121,30000,2,Semi-Furnished,1350,3,BHK,Apartment
3122,401015,4,Unfurnished,5896,4,BHK,Villa
3123,235592,3,Unfurnished,2856,3,BHK,IndependentFloor
3124,22000,2,Semi-Furnished,950,2,BHK,Apartment
3125,408521,4,Unfurnished,6521,5,BHK,Villa
3126,401011,4,Unfurnished,5896,4,BHK,Villa
3127,401012,4,Unfurnished,5896,4,BHK,Villa
3128,549191,4,Unfurnished,6521,5,BHK,Villa
3129,401015,4,Unfurnished,5896,5,BHK,Villa
3130,301012,4,Unfurnished,6521,5,BHK,Villa
3131,401022,4,Unfurnished,5896,4,BHK,Villa
3132,301012,4,Unfurnished,5896,4,BHK,Villa
3133,1549195,4,Unfurnished,6521,5,BHK,IndependentHouse
3134,1010102,4,Unfurnished,6521,5,BHK,Villa
3135,308512,4,Unfurnished,6521,5,BHK,IndependentFloor
3136,305212,4,Unfurnished,5852,4,BHK,IndependentFloor
3137,401012,4,Unfurnished,6521,5,BHK,IndependentFloor
3138,301025,4,Unfurnished,5896,4,BHK,IndependentFloor
3139,20000,2,Semi-Furnished,1100,2,BHK,IndependentHouse
3140,30000,2,Semi-Furnished,1150,2,BHK,IndependentHouse
3141,549195,4,Unfurnished,6952,5,BHK,Villa
3142,504105,4,Unfurnished,6952,5,BHK,Villa
3143,401015,4,Unfurnished,5896,4,BHK,Apartment
3144,301012,4,Unfurnished,6521,4,BHK,IndependentHouse
3145,401012,4,Unfurnished,6521,5,BHK,IndependentHouse
3146,401010,4,Unfurnished,5896,4,BHK,Villa
3147,1291192,4,Unfurnished,6521,5,BHK,Villa
3148,1549111,4,Unfurnished,5896,4,BHK,Apartment
3149,401102,4,Unfurnished,6521,5,BHK,IndependentHouse
3150,548185,4,Unfurnished,6952,5,BHK,IndependentHouse
3151,1216162,4,Unfurnished,6521,5,BHK,Villa
3152,401010,4,Unfurnished,5896,4,BHK,Villa
3153,301012,4,Unfurnished,6521,5,BHK,Villa
3154,548181,4,Unfurnished,6521,5,BHK,Villa
3155,401015,4,Unfurnished,6521,5,BHK,IndependentHouse
3156,840405,4,Unfurnished,6952,5,BHK,IndependentHouse
3157,640110,4,Unfurnished,6952,5,BHK,IndependentHouse
3158,549195,4,Unfurnished,6952,5,BHK,Villa
3159,504105,4,Unfurnished,6952,5,BHK,Villa
3160,401015,4,Unfurnished,5896,4,BHK,Apartment
3161,301012,4,Unfurnished,6521,4,BHK,IndependentHouse
3162,401012,4,Unfurnished,6521,5,BHK,IndependentHouse
3163,401010,4,Unfurnished,5896,4,BHK,Villa
3164,1216162,4,Unfurnished,6521,5,BHK,Villa
3165,1291192,4,Unfurnished,6521,5,BHK,Villa
3166,1549111,4,Unfurnished,5896,4,BHK,Apartment
3167,401102,4,Unfurnished,6521,5,BHK,IndependentHouse
3168,548185,4,Unfurnished,6952,5,BHK,IndependentHouse
3169,1549195,4,Unfurnished,6521,5,BHK,Villa
3170,1022012,5,Unfurnished,6521,5,BHK,Villa
3171,652125,4,Unfurnished,5896,4,BHK,Apartment
3172,401010,4,Unfurnished,5896,4,BHK,Villa
3173,301012,4,Unfurnished,6521,5,BHK,Villa
3174,548181,4,Unfurnished,6521,5,BHK,Villa
3175,401015,4,Unfurnished,6521,5,BHK,IndependentHouse
3176,401012,4,Unfurnished,5896,5,BHK,Villa
3177,401015,4,Unfurnished,5896,4,BHK,IndependentHouse
3178,310101,4,Unfurnished,5896,4,BHK,Villa
3179,408521,4,Unfurnished,6521,5,BHK,Villa
3180,401011,4,Unfurnished,5896,4,BHK,Villa
3181,401012,4,Unfurnished,5896,4,BHK,Villa
3182,549191,4,Unfurnished,6521,5,BHK,Villa
